Dept Name,Position Description,Job Min Annual,Job Max Annual,Neg Body
"MIN OF TOURIS, CULTURE & SPORT",ACCOUNTS OFFICER,64606.0,69449.0,BPSU
"MIN OF TOURIS, CULTURE & SPORT",PROJECT COORDINATOR/POLICY ANA,115610.0,124043.0,BPSU
DEPT OF COURT SERVICES,PROBATION OFFICER/CASE MANAGER,93611.0,100668.0,BPSU
DEPT OF COURT SERVICES,SENIOR PROBATION OFFICER,111555.0,119615.0,BPSU
DEPT OF COURT SERVICES,RELIEF PROBATION OFFICER,108268.0,115610.0,BPSU
DEPT OF COURT SERVICES,FORENSIC/CLINICAL PSYCH I,124043.0,133426.0,BPSU
DEPT OF COURT SERVICES,REPORT COORDINATOR,111555.0,119615.0,BPSU
DEPT OF COURT SERVICES,CLINICAL SUPERVISOR,111555.0,119615.0,BPSU
DEPT OF COURT SERVICES,MANAGER,128645.0,138378.0,BPSU
DEPT OF COURT SERVICES,INFORMATION TECH SUPPORT ADMIN,100668.0,108268.0,BPSU
DEPT OF COURT SERVICES,ADMINISTRATIVE OFFICER,77419.0,81771.0,BPSU
DEPT OF COURT SERVICES,CUSTOMER SERVICE REP.,55702.0,58600.0,BPSU
DEPT OF COURT SERVICES,ADMINISTRATIVE ASSISTANT,64606.0,69449.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,DIR.OF PUBLIC PROSECUTIONS,196287.0,196287.0,STATPOST
DEPT OF PUBLIC PROSECUTIONS,DEPUTY DIRECTOR - SPECIALIST,187893.0,187893.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,SENIOR CROWN COUNSEL,179853.0,179853.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,LITIGATION MANAGER,90268.0,97071.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,CROWN COUNSEL,157752.0,157752.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,RELIEF CROWN COUNSEL,157752.0,157752.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,CROWN COUNSEL - JUNIOR GRADE,93611.0,144558.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,ADMINISTRATIVE ASSISTANT,66982.0,72011.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,ADMINISTRATIVE ASSISTANT (L),60567.0,64606.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,ADMINISTRATIVE ASSISTANT (A),60567.0,64606.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,CUSTOMER SERVICE REP.,55702.0,58600.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,SEN. CROWN COUNSEL SPECIALIST,157752.0,179853.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,ADMINISTRATIVE ASSISTANT II,69449.0,74661.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,DEPUTY DIRECTOR - ADMIN,187893.0,187893.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,T/A CUSTOMER SERVICES REP.,55702.0,58600.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,T/A CROWN COUNSEL,157752.0,157752.0,BPSU
DEPT OF PUBLIC PROSECUTIONS,WITNESS CARE OFFICER,74661.0,79895.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,DIRECTOR,172157.0,172157.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,ADMINISTRATIVE OFFICER,81771.0,87149.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,ACCOUNTS ASSISTANT,56823.0,60567.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,CASHIER/RECEPTIONIST,53736.0,56823.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,CASHIER/RECEPTIONIST (RELIEF),,48705.0,MISBIU
ENVIRONMENT & NATURAL RESOURCE,TECHNICAL SUPPORT OFFICER,,66247.0,BIU
ENVIRONMENT & NATURAL RESOURCE,GIS MAPPING ANALYST,93611.0,97071.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,WILDLIFE ECOLOGIST,124043.0,133426.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,ADMINISTRATIVE ASSISTANT,56823.0,60567.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,ACCOUNTS CLERK/RECEPTIONIST,53736.0,56823.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,MAINTENANCE MECHANIC,,66247.0,BIU
ENVIRONMENT & NATURAL RESOURCE,SENIOR FISHERIES OFFICER,119615.0,128645.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,MARINE RESOURCES EXTENSION OFF,90268.0,97071.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,MARINE RESOURCES OFFICER,100668.0,108268.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,T/A  ADMINISTRATIVE ASSISTANT,56823.0,60567.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,PRINCIPAL SCIENTIST-MARINE,115610.0,124043.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,MARINE TECHNICIAN ASSISTANT,,66247.0,BIU
ENVIRONMENT & NATURAL RESOURCE,PRINCIPAL SCIENTIST-MARINE,119615.0,128645.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,MARINE ENFORCEMENT OFFICER,100668.0,108268.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,FISHERIES WARDEN,66982.0,72011.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,PRINCIPAL SCIENTIST,115610.0,115610.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,CONSERVATION UNIT SUP FOREMAN,,72526.0,BIU
ENVIRONMENT & NATURAL RESOURCE,CONSERVATION UNIT WORKER I,,66247.0,BIU
ENVIRONMENT & NATURAL RESOURCE,CONSERVATION OFFICER,100668.0,108268.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,CHIEF VETERINARY OFFICER,124043.0,133426.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,ANIMAL HUSBANDRY CLERK,,59588.0,BIU
ENVIRONMENT & NATURAL RESOURCE,HEAD ANIMAL WARDEN,79895.0,84445.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,ASSISTANT ANIMAL WARDEN,,66247.0,BIU
ENVIRONMENT & NATURAL RESOURCE,ASSISTANT ANIMAL WARDEN,,66247.0,BIU
ENVIRONMENT & NATURAL RESOURCE,PLANT PROTECTION OFFICER,104393.0,111555.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,Laboratory Technician,81771.0,87149.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,PRINCIPAL AGRICULTRAL OFFICER,104393.0,111555.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,PORTER - MARKETING CENTRE,,58098.0,BIU
ENVIRONMENT & NATURAL RESOURCE,HYDROGEOLOGIST,100668.0,108268.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,ENVIRONMENTAL ENGINEER,124043.0,133426.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,ENVIRONMENTAL OFFICER,108268.0,115610.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,PRINICIPAL CURATOR,128645.0,138378.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,CURATOR AQUARIUM & ZOO,115610.0,124043.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,GRAPHIC DESIGNER,84445.0,90268.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,MAINTENANCE TECHNICIAN,58600.0,62489.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,PLANT ENGINEER,81771.0,87149.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,PLANT TECHNICIAN,69449.0,74661.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,ZOOKEEPER,64606.0,69449.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,COLLECTOR OF MARINE SPECIMENS,69449.0,74661.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,HEAD AQUARIST,97071.0,104393.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,PLANT MANAGER,97071.0,104393.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,SENIOR ZOOKEEPER,74661.0,79895.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,AQUARIST,66982.0,72011.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,SECURITY GUARD,,55754.0,MISBIU
ENVIRONMENT & NATURAL RESOURCE,SENIOR AQUARIST,74661.0,79895.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,HEAD ZOOKEEPER,97071.0,104393.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,SECURITY GUARD,,20815.0,MISBIU
ENVIRONMENT & NATURAL RESOURCE,YEARLY STUDENT,,2496.0,MISC
ENVIRONMENT & NATURAL RESOURCE,YEARLY STUDENT,,4992.0,MISC
ENVIRONMENT & NATURAL RESOURCE,RELIEF BUS DRIVER,53736.0,56823.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,ANIMAL REGISTRAR,87149.0,93611.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,RELIEF P/T PLANT CUSTODIAN,,41398.0,MISC
ENVIRONMENT & NATURAL RESOURCE,GARDENER,,58600.0,BIU
ENVIRONMENT & NATURAL RESOURCE,ANIMAL CARE & QUARANTINE OFFIC,90268.0,97071.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,"CURATOR, NAT. HIST. MUSEUM",115610.0,124043.0,BPSU
ENVIRONMENT & NATURAL RESOURCE,COLLECTIONS OFFICER,90268.0,97071.0,BPSU
PROJECT MGMT & PROCUREMENT,DIRECTOR,157752.0,157752.0,BPSU
PROJECT MGMT & PROCUREMENT,SENIOR PROJECT MANAGER,128645.0,138378.0,BPSU
PROJECT MGMT & PROCUREMENT,PROJECT MNGR (CONSTRUCTION),100668.0,115610.0,BPSU
PROJECT MGMT & PROCUREMENT,QUANTITY SURVEYOR,111555.0,119615.0,BPSU
PROJECT MGMT & PROCUREMENT,ADMINISTRATIVE OFFICER,74661.0,79895.0,BPSU
PUBLIC LANDS & BUILDINGS,"DIRECTOR - LANDS, BLDGS&SURVEY",172157.0,172157.0,BPSU
PUBLIC LANDS & BUILDINGS,SENIOR CLERK,,69490.0,BIU
PUBLIC LANDS & BUILDINGS,PRINCIPAL FACILITIES MANAGER,128645.0,138378.0,BPSU
PUBLIC LANDS & BUILDINGS,ASST. PRIN FACILITIES MANAGER,108268.0,115610.0,BPSU
PUBLIC LANDS & BUILDINGS,FACILITIES MAINT. MANAGER,90268.0,97071.0,BPSU
PUBLIC LANDS & BUILDINGS,CLERK,,61138.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMANCLASS 1A(ELECTRICIAN),,,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A-ELECTRICIAN,,,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A (CARPENTER),,66247.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1(ELECTRICIAN),,66247.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1(HVAC),,64718.0,BIU
PUBLIC LANDS & BUILDINGS,SKILLED LABOURER,,58946.0,BIU
PUBLIC LANDS & BUILDINGS,DEPOT FOREMAN,,72524.0,BIU
PUBLIC LANDS & BUILDINGS,JUNIOR MECHANIC (MASON),,59680.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 2 (PAINTER),,62542.0,BIU
PUBLIC LANDS & BUILDINGS,R/TRADESMAN CLASS 2 (PAINTER),,,BIU
PUBLIC LANDS & BUILDINGS,CLASS 2 MASON,,64718.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1(PAINTER),,63366.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A (CARP/JOIN),,66247.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1 (CARPENTER),,66247.0,BIU
PUBLIC LANDS & BUILDINGS,JUNIOR MECHANIC,,59680.0,BIU
PUBLIC LANDS & BUILDINGS,PAINTER & DECORATOR CLASS 2,,63366.0,BIU
PUBLIC LANDS & BUILDINGS,PAINTER & DECORTATOR CLASS 2,,59674.0,BIU
PUBLIC LANDS & BUILDINGS,DEPOT FOREMAN,,72526.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1(ELECTRICIAN),,64718.0,BIU
PUBLIC LANDS & BUILDINGS,LABOURER,,63366.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A(MASON),,,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1HVAC),,64718.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 2 (PLUMBER),,62544.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 2 (PLUMBER),,62542.0,BIU
PUBLIC LANDS & BUILDINGS,PAINTER CLASS 1,,63366.0,BIU
PUBLIC LANDS & BUILDINGS,SUPERVISORY DEPOT FOREMAN,,72526.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1 (CARPENTER),,64718.0,BIU
PUBLIC LANDS & BUILDINGS,JUNIOR MECHANIC (PLUMBER),,59680.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A (PLUMBER),,66247.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A(ELECTRICIAN,,66247.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 2 (CARPENTER),,62544.0,BIU
PUBLIC LANDS & BUILDINGS,CARPENTER CLASS 1,,64718.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN  CLASS 1(HVAC),,64718.0,BIU
PUBLIC LANDS & BUILDINGS,SKILLED LABOURER,,64718.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 2 (ELEC),,62544.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMANCLASS 1A(ELECTRICIAN),,66247.0,BIU
PUBLIC LANDS & BUILDINGS,CARPENTER CLASS 1 A,,66247.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A(PLUMBER),,66247.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A(HVAC),,,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1 (PLUMBER),,64718.0,BIU
PUBLIC LANDS & BUILDINGS,CARPENTER CLASS 1,,,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 2(HVAC),,62544.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A MASON,,66247.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A (MASON),,,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1(MASON),,,BIU
PUBLIC LANDS & BUILDINGS,LABOURER,,58946.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A (MASON),,66247.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 2(ELECTRICIAN),,62544.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A (MASON),,64718.0,BIU
PUBLIC LANDS & BUILDINGS,JUNIOR MECHANIC MASONRY,,59680.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A (MASON),,66247.0,BIU
PUBLIC LANDS & BUILDINGS,JUNIOR MECHANIC (ELECTRICIAN),,59680.0,BIU
PUBLIC LANDS & BUILDINGS,JUNIOR MECHANIC (PLUMBER),,58946.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1 (MASON),,64718.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A (CARPENTER),,66247.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN CLASS 1A  PLUMBER,,66247.0,BIU
PUBLIC LANDS & BUILDINGS,MASON CLASS 1A,,66247.0,BIU
PUBLIC LANDS & BUILDINGS,TRADESMAN 2 (MECHANIC),,62544.0,BIU
PUBLIC LANDS & BUILDINGS,SENIOR ESTATES SURVEYOR,128645.0,138378.0,BPSU
PUBLIC LANDS & BUILDINGS,ESTATES SURVEYOR,108268.0,115610.0,BPSU
PUBLIC LANDS & BUILDINGS,RESIDENTIAL ACCOM. OFFICER,77419.0,81771.0,BPSU
PUBLIC LANDS & BUILDINGS,ADMINISTRATIVE CLERK - RECORDS,55702.0,58600.0,BPSU
PUBLIC LANDS & BUILDINGS,Trainee Estates Surveyor,90268.0,97071.0,BPSU
PUBLIC LANDS & BUILDINGS,SENIOR PROJECT MANAGER,133426.0,133426.0,BPSU
PUBLIC LANDS & BUILDINGS,BUILDING  SURVEYOR,108268.0,115610.0,BPSU
PUBLIC LANDS & BUILDINGS,DESIGNATE ESTATES SURVEYOR,97071.0,97071.0,BPSU
PUBLIC LANDS & BUILDINGS,SENIOR LAND SURVEYOR,124043.0,133426.0,BPSU
PUBLIC LANDS & BUILDINGS,LAND SURVEYOR,108268.0,115610.0,BPSU
PUBLIC LANDS & BUILDINGS,SURVEY TECHNICIAN,66982.0,72011.0,BPSU
WORKS & ENGINEERING,CHIEF ENGINEER,179853.0,179853.0,BPSU
WORKS & ENGINEERING,PRINCIPAL ELECT. ENGINEER,133426.0,144558.0,BPSU
WORKS & ENGINEERING,ELECTRICAL ENGINEER,111555.0,119615.0,BPSU
WORKS & ENGINEERING,RELIEF ELEC. ENG. TECH.,84445.0,90268.0,BPSU
WORKS & ENGINEERING,ELECTRICAL/INSTRUMENT SUPV.,90268.0,97071.0,BPSU
WORKS & ENGINEERING,RELIEF ELEC&INSTRUMENTAL TECH,79895.0,79895.0,BPSU
WORKS & ENGINEERING,ELEC & INSTRUMENTAL TECH,79895.0,84445.0,BPSU
WORKS & ENGINEERING,PRINCIPAL STRUCTURAL ENGINEER,133426.0,144558.0,BPSU
WORKS & ENGINEERING,STRUCTURAL ENGINEER,115610.0,124043.0,BPSU
WORKS & ENGINEERING,QUANTITY SURVEYOR,111555.0,119615.0,BPSU
WORKS & ENGINEERING,PRINCIPAL HIGHWAYS ENGINEER,133426.0,144558.0,BPSU
WORKS & ENGINEERING,HIGHWAYS ENGINEER DESIGN/STAND,111555.0,119615.0,BPSU
WORKS & ENGINEERING,HIGHWAYS ENGINEER CONSTRUCTION,124043.0,133426.0,BPSU
WORKS & ENGINEERING,CIVIL ENGINEER HIGHWAYS,104393.0,111555.0,BPSU
WORKS & ENGINEERING,HIGHWAYS SUPINT. ASHPH&SIGN,93611.0,100668.0,BPSU
WORKS & ENGINEERING,CLERK,,61138.0,BIU
WORKS & ENGINEERING,WORKING FOREMAN I/C CLASS 2,,66002.0,BIU
WORKS & ENGINEERING,WORKING FOREMAN CLASS 2,,66002.0,BIU
WORKS & ENGINEERING,EQUIP OP ROADS/SIGNS,,60697.0,BIU
WORKS & ENGINEERING,WORK FOREMAN CLASS 2,,66002.0,BIU
WORKS & ENGINEERING,WORK FOREMAN CLASS 1,,67886.0,BIU
WORKS & ENGINEERING,EQUPIMENT OPERATOR CLASS 2,,62098.0,BIU
WORKS & ENGINEERING,HEAVY LABOURER,,58098.0,BIU
WORKS & ENGINEERING,HEAVY LABOURER,,58946.0,BIU
WORKS & ENGINEERING,SKILLED LABOURER,,58946.0,BIU
WORKS & ENGINEERING,EQUIPMENT OPERATOR CLASS 2,,62098.0,BIU
WORKS & ENGINEERING,WORKING FOREMAN,,66002.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1A (CARPENTER),,66247.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2 (MASON),,62544.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1 (MASON),,64718.0,BIU
WORKS & ENGINEERING,SUPERVISORY CRAFT FOREMAN,,70879.0,BIU
WORKS & ENGINEERING,RELIEF HEAVY LABOURER,,58098.0,BIU
WORKS & ENGINEERING,TRENCHING INSPECTOR,,67886.0,BIU
WORKS & ENGINEERING,RELIEF TRADESMAN CL 2(MASON),,62542.0,BIU
WORKS & ENGINEERING,TRUCK DRIVER,,59884.0,BIU
WORKS & ENGINEERING,HEAVY LABOURER,,58098.0,BIU
WORKS & ENGINEERING,FOREMAN CLASS 2,,66002.0,BIU
WORKS & ENGINEERING,WORK FOREMAN CLASS 1A,,67886.0,BIU
WORKS & ENGINEERING,EQUIPMENT OPERATOR CLASS 2,,60697.0,BIU
WORKS & ENGINEERING,DRIVER,,59884.0,BIU
WORKS & ENGINEERING,SOLID WASTE MANAGER,124043.0,133426.0,BPSU
WORKS & ENGINEERING,WASTE EDUC./ENFORCE.OFFICER,84445.0,90268.0,BPSU
WORKS & ENGINEERING,ADMINISTRATIVE ASSISTANT,64606.0,69449.0,BPSU
WORKS & ENGINEERING,MATERIAL HANDLER,,65390.0,BIU
WORKS & ENGINEERING,DEPOT FOREMAN,,72526.0,BIU
WORKS & ENGINEERING,MATERIAL HANDLER,,65391.0,BIU
WORKS & ENGINEERING,EQUIP OP CLASS 2,,60697.0,BIU
WORKS & ENGINEERING,EQUIPMENT CLASS I,,62241.0,BIU
WORKS & ENGINEERING,SENIOR CLERK,,69490.0,BIU
WORKS & ENGINEERING,SITES MANAGEMENT OFFICER,90268.0,97071.0,BPSU
WORKS & ENGINEERING,EQUIPMENT OPERATOR CLASS 1A,,63592.0,BIU
WORKS & ENGINEERING,HAZARDOUS WASTE TECHNICIAN,,75476.0,BIU
WORKS & ENGINEERING,WASTE MANAGEMENT OFFICER,97071.0,104393.0,BPSU
WORKS & ENGINEERING,HAZARDOUS WASTE SUPERVISOR,,79199.0,BIU
WORKS & ENGINEERING,HAZARDOUS WASTE ASSISTANT,,71248.0,BIU
WORKS & ENGINEERING,MATERIALS RECOVERY OFFICER,84445.0,90268.0,BPSU
WORKS & ENGINEERING,MAINTENANCE ENGINEER,111555.0,119615.0,BPSU
WORKS & ENGINEERING,PLANT MANAGER,151004.0,151004.0,BPSU
WORKS & ENGINEERING,OPERATIONS ENGINEER,115610.0,124043.0,BPSU
WORKS & ENGINEERING,ADMINISTRATIVE OFFICER,64606.0,69449.0,BPSU
WORKS & ENGINEERING,HEALTH SAFETY & ENV OFFICER,97071.0,104393.0,BPSU
WORKS & ENGINEERING,PROCESS CONTROLLER SUPERVISOR,87149.0,93611.0,BPSU
WORKS & ENGINEERING,OPERATOR,74661.0,79895.0,BPSU
WORKS & ENGINEERING,PLANT OPERATOR,74661.0,79895.0,BPSU
WORKS & ENGINEERING,SENIOR CLERK,,69490.0,BIU
WORKS & ENGINEERING,HEAVY EQUIP OP CLASS 1,,62098.0,BIU
WORKS & ENGINEERING,PLANT OPERATOR,,74661.0,BIU
WORKS & ENGINEERING,ASH PLANT OPERATOR,,62098.0,BIU
WORKS & ENGINEERING,CEMENT TRUCK DRIVER,,62438.0,BIU
WORKS & ENGINEERING,ASH PLANT FOREMAN,,67886.0,BIU
WORKS & ENGINEERING,TRUCK DRIVER,,62438.0,BIU
WORKS & ENGINEERING,ELECTRICAL/INSTRUMENT TECH,77419.0,81771.0,BPSU
WORKS & ENGINEERING,TRADESMAN CLASS 2 (MECHANIC),,66247.0,BIU
WORKS & ENGINEERING,RELIEF TRADESMAN CLASS 2,,62542.0,BIU
WORKS & ENGINEERING,WELDER/FITTER,,66247.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1A,,66247.0,BIU
WORKS & ENGINEERING,MECHANICAL MAINTENANCE SUPV.,77419.0,81771.0,BPSU
WORKS & ENGINEERING,TRADESMAN CLASS 2,,62544.0,BIU
WORKS & ENGINEERING,SUPERVISORY CRAFT/DISTILLATION,,70881.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1(MILLWRIGHT),,64718.0,BIU
WORKS & ENGINEERING,TRANS./EQUIPT.MANAGER,104393.0,111555.0,BPSU
WORKS & ENGINEERING,EQUIPMENT OPERATOR CLASS 1,,62241.0,BIU
WORKS & ENGINEERING,EQUIPMENT OPERATOR,,60697.0,BIU
WORKS & ENGINEERING,HEAVY EQUIPMENT OPERATOR,,62438.0,BIU
WORKS & ENGINEERING,TRANSPORT DRIVER,,59884.0,BIU
WORKS & ENGINEERING,MECHANICAL SUPERINTENDENT,104393.0,111555.0,BPSU
WORKS & ENGINEERING,TRADESMAN CLASS 1A(WELDERFABRI,,66247.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1(AUTOMECHANIC,,64718.0,BIU
WORKS & ENGINEERING,CLERK,,61136.0,BIU
WORKS & ENGINEERING,JUNIOR MECHANIC,,59680.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1 (MECHANIC),,64718.0,BIU
WORKS & ENGINEERING,TYRE REPAIRMAN,,59883.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2 (MECH/ELEC),,62542.0,BIU
WORKS & ENGINEERING,SUPPER CRAFT FOREMAN,,70881.0,BIU
WORKS & ENGINEERING,TECHNICIAN,,69358.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2(AUTOBODY),,62544.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1A (MECHANIC),,66247.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2(AUTOPAINTER),,62542.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1 (MECHANIC),,67666.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2 (MECHANIC),,62544.0,BIU
WORKS & ENGINEERING,TYREMAN,,59883.0,BIU
WORKS & ENGINEERING,RELIEF TRADESMAN CLASS 1 (MILL,,64721.0,BIU
WORKS & ENGINEERING,SUPERVISORY CRAFT FOREMAN,,70968.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1A(AUTOMECHANI,,66247.0,BIU
WORKS & ENGINEERING,SUPERVISORY CRAFT FOREMAN,,70881.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2 (AUTOPAINTER,,62542.0,BIU
WORKS & ENGINEERING,MECHANIC CLASS 1,,64718.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1(AUTOMECHANIC,,64721.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2(MECHANIC),,62542.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2 (MILLWRIGHT),,62544.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2(AUTOBODYMAN,,62544.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1A (WELDER),,66247.0,BIU
WORKS & ENGINEERING,ASHPHALT/QUARRY PLANT MANAGER,100668.0,108268.0,BPSU
WORKS & ENGINEERING,RELIEF SKILLED LABOURER,,58946.0,BIU
WORKS & ENGINEERING,GROUNDSMAN/HEAVY LABOURER,,58098.0,BIU
WORKS & ENGINEERING,PRIN. ENGINEER-WATER/SEWAGE,133426.0,144558.0,BPSU
WORKS & ENGINEERING,SUPERINTENDENT WATER DISTRIBU-,90268.0,97071.0,BPSU
WORKS & ENGINEERING,TRADESMAN CLASS 2(MILLWRIGHT),,62544.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1 (PLUMBER),,64718.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1A (PLUMBER),,66247.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2(ELECTRICIAN),,62544.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2 (PLUMBER),,64718.0,BIU
WORKS & ENGINEERING,SUPERVISORY CRAFT/DIST FRMN,,70881.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 2(PLUMBER),,62544.0,BIU
WORKS & ENGINEERING,TRADESMAN CLASS 1 (PLUMBER_,,64718.0,BIU
WORKS & ENGINEERING,WORKING CRAFT FOREMAN,,69490.0,BIU
WORKS & ENGINEERING,WASTE COLLECTION & PROCESSING,93611.0,100668.0,BPSU
WORKS & ENGINEERING,SANITATION LABOURER,,58946.0,BIU
